container,vessel,shipped_date,week,audited,success
MNBU4207242,SANTA CRUZ,28/12/2022 00:00,202252,1,1
MNBU4207480,MOL PROFICIENCY,01/12/2022 00:00,202248,1,1
MNBU4207556,SANTA CLARA,29/01/2023 00:00,202305,1,1
MNBU4208146,SANTA CRUZ,28/12/2022 00:00,202252,1,1
MNBU4208320,SANTA CLARA,29/01/2023 00:00,202305,1,1
MNBU4208486,SANTA TERESA,12/01/2023 00:00,202302,1,1
MNBU4208547,MSC SHIRLEY,04/02/2023 00:00,202305,1,1
MNBU4208613,SANTA RITA,25/02/2023 00:00,202308,1,1
MNBU4208948,SANTA ISABEL,05/02/2023 00:00,202306,1,1
MNBU4209820,SANTA ISABEL,05/02/2023 00:00,202306,0,
MNBU4210272,SANTA ISABEL,05/02/2023 00:00,202306,1,1
MNBU4211134,SANTA RITA,25/02/2023 00:00,202308,1,1
MNBU4211664,MOL PROFICIENCY,01/12/2022 00:00,202248,0,
MNBU4212085,SANTA ISABEL,05/02/2023 00:00,202306,1,1
MNBU4212830,SANTA CLARA,29/01/2023 00:00,202305,0,
MNBU4212974,KALAHARI EXPRESS,08/12/2022 00:00,202249,1,1
MNBU4213266,SANTA RITA,14/12/2022 00:00,202250,0,
MNBU4214956,SANTA CLARA,29/01/2023 00:00,202305,1,1
MNBU4214961,MEHUIN,19/01/2023 00:00,202303,0,
MNBU4215567,SANTA RITA,14/12/2022 00:00,202250,1,1
MNBU4216368,SANTA ISABEL,05/02/2023 00:00,202306,1,1
MNBU4216753,MSC SHIRLEY,04/02/2023 00:00,202305,0,
MNBU4217425,MAERSK DANUBE,10/02/2023 00:00,202306,1,1
MNBU4218714,SANTA ISABEL,05/02/2023 00:00,202306,1,1
MNBU4219304,SANTA TERESA,12/01/2023 00:00,202302,1,1
MNBU4220157,MAERSK VISBY,03/01/2023 00:00,202301,1,1
MNBU4220413,MEHUIN,19/01/2023 00:00,202303,1,1
MNBU4220820,SANTA CRUZ,05/03/2023 00:00,202310,0,
MNBU4221169,MOL PRESENCE,21/12/2022 00:00,202251,0,
MNBU4221209,SANTA CRUZ,05/03/2023 00:00,202310,0,
MNBU4222268,SANTA ISABEL,05/02/2023 00:00,202306,1,1
MNBU4222308,MOL PROFICIENCY,01/12/2022 00:00,202248,1,1
MNBU4222442,SANTA RITA,25/02/2023 00:00,202308,1,1
MNBU4223182,SANTA RITA,25/02/2023 00:00,202308,0,
MNBU4223201,SANTA RITA,14/12/2022 00:00,202250,0,
MNBU4223351,SANTA CRUZ,05/03/2023 00:00,202310,0,
MNBU4223433,MEHUIN,19/01/2023 00:00,202303,0,
MNBU4224609,MEHUIN,19/01/2023 00:00,202303,0,
MNBU4225272,SANTA TERESA,12/01/2023 00:00,202302,1,1
MNBU4225400,KALAHARI EXPRESS,06/02/2023 00:00,202306,1,1
MNBU4226047,MAERSK VILNIUS,26/02/2023 00:00,202309,1,1
MNBU4226392,MOL PRESENCE,21/12/2022 00:00,202251,1,0
MNBU4227104,MOL PROFICIENCY,01/12/2022 00:00,202248,1,1
MNBU4227315,SANTA TERESA,12/01/2023 00:00,202302,1,1
MNBU4228029,HALSTED,03/02/2023 00:00,202305,1,1
MNBU4228190,CMA CGM CORAL,04/01/2023 00:00,202301,0,
MNBU4228230,MEHUIN,19/01/2023 00:00,202303,0,
MNBU4228538,MEHUIN,19/01/2023 00:00,202303,1,1
MNBU4228712,MOL PRESENCE,21/12/2022 00:00,202251,0,
MNBU4230031,SANTA RITA,25/02/2023 00:00,202308,1,1
MNBU4230854,SANTA TERESA,12/01/2023 00:00,202302,1,1
MNBU4231090,SANTA TERESA,12/01/2023 00:00,202302,0,
MNBU4231613,SANTA CRUZ,05/03/2023 00:00,202310,0,
MNBU4232008,MAERSK VILNIUS,13/12/2022 00:00,202250,1,1
MNBU4232121,SANTA TERESA,16/01/2023 00:00,202303,1,1
MNBU4232754,STANLEY A,03/03/2023 00:00,202309,1,1
MNBU4232820,KALAHARI EXPRESS,12/02/2023 00:00,202307,1,1
MNBU4233107,KALAHARI EXPRESS,12/02/2023 00:00,202307,1,1
MNBU4233508,SANTA ISABEL,05/02/2023 00:00,202306,1,1
MNBU4233621,SANTA RITA,14/12/2022 00:00,202250,1,1
MNBU4235007,MEHUIN,19/01/2023 00:00,202303,1,1
MNBU4235060,MEHUIN,19/01/2023 00:00,202303,1,1
MNBU4235080,SANTA CLARA,29/01/2023 00:00,202305,1,1
MNBU4235120,MSC KOREA,08/12/2022 00:00,202249,1,1
MNBU4236019,SANTA RITA,14/12/2022 00:00,202250,1,1
MNBU4236220,KALAHARI EXPRESS,08/12/2022 00:00,202249,0,
MNBU4236240,KALAHARI EXPRESS,08/12/2022 00:00,202249,0,
MNBU4238623,MEHUIN,19/01/2023 00:00,202303,0,
MNBU4239147,SANTA TERESA,12/01/2023 00:00,202302,1,1
MNBU4239390,SANTA CRUZ,05/03/2023 00:00,202310,0,
MNBU4240240,MSC SHIRLEY,04/02/2023 00:00,202305,0,
MNBU4240641,MEHUIN,19/01/2023 00:00,202303,1,1
MNBU4241000,MAERSK VILNIUS,11/12/2022 00:00,202250,1,1
MNBU4242372,SANTA CRUZ,28/12/2022 00:00,202252,1,1
MNBU4242855,SANTA RITA,14/12/2022 00:00,202250,1,1
MNBU4243770,SANTA ISABEL,05/02/2023 00:00,202306,1,1
MNBU4243785,SANTA ISABEL,05/02/2023 00:00,202306,1,1
MNBU4243933,SANTA ISABEL,05/02/2023 00:00,202306,1,1
MNBU4244117,KALAHARI EXPRESS,12/02/2023 00:00,202307,1,1
MNBU4244734,SANTA CRUZ,28/12/2022 00:00,202252,1,1
MNBU4246547,ALS FLORA,05/03/2023 00:00,202310,1,1
MNBU4247224,SANTA CRUZ,05/03/2023 00:00,202310,1,0
MNBU4247559,SANTA RITA,14/12/2022 00:00,202250,1,1
MNBU4247986,SANTA RITA,25/02/2023 00:00,202308,1,1
MNBU4248004,KALAHARI EXPRESS,12/02/2023 00:00,202307,1,1
MNBU4249401,SANTA ISABEL,05/02/2023 00:00,202306,1,1
MNBU4250228,SANTA TERESA,16/01/2023 00:00,202303,1,1
MNBU4250568,SANTA TERESA,12/01/2023 00:00,202302,1,0
MNBU4251013,SANTA ISABEL,05/02/2023 00:00,202306,1,1
MNBU4253166,SANTA CRUZ,03/03/2023 00:00,202309,1,1
MNBU4253401,CMA CGM JAMAICA,02/03/2023 00:00,202309,1,1
MNBU4254413,MOL PRESENCE,21/12/2022 00:00,202251,0,
MNBU4254558,SANTA RITA,14/12/2022 00:00,202250,1,1
MNBU4254769,SANTA CLARA,29/01/2023 00:00,202305,1,1
MNBU4255024,MOL PROFICIENCY,01/12/2022 00:00,202248,1,1
MNBU4255153,MAERSK COTONOU,02/02/2023 00:00,202305,1,1
MNBU4255723,MAERSK PANGANI,09/02/2023 00:00,202306,1,1
MNBU4255770,SANTA CRUZ,05/03/2023 00:00,202310,1,1
MNBU4256308,SANTA RITA,25/02/2023 00:00,202308,1,1
MNBU4256817,MSC KOREA,19/02/2023 00:00,202308,1,1
MNBU4257095,MAERSK VILNIUS,13/12/2022 00:00,202250,0,
MNBU4257201,SANTA RITA,25/02/2023 00:00,202308,0,
MNBU4257217,MSC KOREA,19/02/2023 00:00,202308,0,
MNBU4257480,MOL PROFICIENCY,01/12/2022 00:00,202248,1,1
MNBU4257881,SANTA CRUZ,28/12/2022 00:00,202252,0,
MNBU4258492,SANTA RITA,14/12/2022 00:00,202250,1,1
MNBU4259610,SANTA RITA,14/12/2022 00:00,202250,1,1
MNBU4259694,CMA CGM LEBU,09/01/2023 00:00,202302,1,1
MNBU4260118,SANTA ISABEL,05/02/2023 00:00,202306,1,1
MNBU4260530,SANTA ISABEL,05/02/2023 00:00,202306,1,1
MNBU4260545,SANTA RITA,25/02/2023 00:00,202308,1,1
MNBU4260606,SANTA ISABEL,05/02/2023 00:00,202306,1,1
MNBU4261794,MOL PROFICIENCY,01/12/2022 00:00,202248,0,
MNBU4262147,SANTA CRUZ,28/12/2022 00:00,202252,1,1
MNBU4262553,SANTA RITA,25/02/2023 00:00,202308,1,1
MNBU4262759,SANTA RITA,14/12/2022 00:00,202250,1,1
MNBU4262790,SANTA CLARA,29/01/2023 00:00,202305,1,1
MNBU4262912,KALAHARI EXPRESS,08/12/2022 00:00,202249,1,1
MNBU4262928,KALAHARI EXPRESS,12/02/2023 00:00,202307,1,1
MNBU4263950,MEHUIN,19/01/2023 00:00,202303,1,1
MNBU4264221,SANTA RITA,14/12/2022 00:00,202250,0,
MNBU4264480,SANTA TERESA,12/01/2023 00:00,202302,1,1
MNBU4265655,SANTA RITA,14/12/2022 00:00,202250,0,
MNBU4265716,KALAHARI EXPRESS,08/12/2022 00:00,202249,1,1
MNBU4265721,CMA CGM LEBU,09/01/2023 00:00,202302,1,1
MNBU4266862,SANTA RITA,14/12/2022 00:00,202250,1,1
MNBU4266902,SANTA CLARA,29/01/2023 00:00,202305,1,1
MNBU4268063,SANTA RITA,14/12/2022 00:00,202250,1,1
MNBU4268905,SANTA TERESA,12/01/2023 00:00,202302,0,
MNBU4269650,MOL PRESENCE,21/12/2022 00:00,202251,1,1
MNBU4269901,SANTA ISABEL,05/02/2023 00:00,202306,1,1
MNBU4270517,SANTA CRUZ,05/03/2023 00:00,202310,1,1
MNBU4270570,SANTA CLARA,29/01/2023 00:00,202305,1,1
MNBU4270604,KALAHARI EXPRESS,08/12/2022 00:00,202249,1,1
MNBU4270754,SANTA TERESA,12/01/2023 00:00,202302,0,
MNBU4270923,SANTA CRUZ,28/12/2022 00:00,202252,1,1
MNBU4270950,SANTA ISABEL,05/02/2023 00:00,202306,1,1
MNBU4271318,SANTA TERESA,12/01/2023 00:00,202302,0,
MNBU4271853,ALS FLORA,05/03/2023 00:00,202310,0,
MNBU4271920,MEHUIN,19/01/2023 00:00,202303,0,
MNBU4272309,SANTA CLARA,29/01/2023 00:00,202305,1,1
MNBU4273049,SANTA ISABEL,05/02/2023 00:00,202306,1,0
MNBU4273202,SANTA CLARA,29/01/2023 00:00,202305,1,1
MNBU4273373,SANTA TERESA,12/01/2023 00:00,202302,0,
MNBU4273706,SANTA RITA,25/02/2023 00:00,202308,1,1
MNBU4274507,SANTA TERESA,12/01/2023 00:00,202302,0,
MNBU4274868,MSC ACAPULCO,24/12/2022 00:00,202251,0,
MNBU4274976,SANTA RITA,25/02/2023 00:00,202308,1,1
MNBU4276515,SANTA CRUZ,05/03/2023 00:00,202310,0,
MNBU4277321,SANTA CRUZ,28/12/2022 00:00,202252,1,1
MNBU4277677,SANTA CLARA,29/01/2023 00:00,202305,1,1
MNBU4277872,MAERSK VILNIUS,13/12/2022 00:00,202250,1,1
MNBU4278354,SANTA TERESA,14/01/2023 00:00,202302,1,1
MNBU4279474,SANTA CRUZ,05/03/2023 00:00,202310,0,
MNBU4279514,CMA CGM SAN ANTONIO,03/12/2022 00:00,202248,0,
MNBU4280161,KALAHARI EXPRESS,12/02/2023 00:00,202307,0,
MNBU4280412,KALAHARI EXPRESS,08/12/2022 00:00,202249,1,1
MNBU4281152,SANTA CLARA,29/01/2023 00:00,202305,1,1
MNBU4281471,NELE MAERSK,30/01/2023 00:00,202305,1,1
MNBU4281682,SANTA RITA,25/02/2023 00:00,202308,0,
MNBU4282098,SANTA CLARA,29/01/2023 00:00,202305,1,1
MNBU4282185,MSC KOREA,19/02/2023 00:00,202308,1,1
MNBU4282272,SANTA RITA,25/02/2023 00:00,202308,1,1
MNBU4282360,SANTA CRUZ,05/03/2023 00:00,202310,0,
MNBU4282436,SANTA CRUZ,28/12/2022 00:00,202252,0,
MNBU4284850,MOL PROFICIENCY,01/12/2022 00:00,202248,0,
MNBU4285266,MAERSK PANGANI,30/11/2022 00:00,202248,1,1
MNBU4285374,MEHUIN,19/01/2023 00:00,202303,1,1
MNBU4285461,KALAHARI EXPRESS,12/02/2023 00:00,202307,1,1
MNBU4285538,SANTA ISABEL,05/02/2023 00:00,202306,1,1
MNBU4286107,SANTA TERESA,12/01/2023 00:00,202302,1,1
MNBU4286489,SANTA TERESA,12/01/2023 00:00,202302,0,
MNBU4287660,MSC KOREA,08/12/2022 00:00,202249,1,1
MNBU4288516,SANTA RITA,25/02/2023 00:00,202308,0,
MNBU4288820,SANTA CLARA,29/01/2023 00:00,202305,1,1
MNBU4288959,KALAHARI EXPRESS,12/02/2023 00:00,202307,1,1
MNBU4290494,SANTA CRUZ,05/03/2023 00:00,202310,0,
MNBU4291021,SANTA TERESA,12/01/2023 00:00,202302,1,1
MNBU4291037,MARATHOPOLIS,27/01/2023 00:00,202304,1,1
MNBU4291660,SANTA ISABEL,05/02/2023 00:00,202306,1,1
MNBU4291675,SANTA RITA,14/12/2022 00:00,202250,0,
MNBU4292687,SANTA CLARA,29/01/2023 00:00,202305,1,1
MNBU4292985,MEHUIN,19/01/2023 00:00,202303,0,
MNBU4293024,KALAHARI EXPRESS,12/02/2023 00:00,202307,1,0
MNBU4293662,SANTA TERESA,12/01/2023 00:00,202302,1,1
MNBU4294798,MAERSK PANGANI,04/02/2023 00:00,202305,1,1
MNBU4294817,SANTA CRUZ,05/03/2023 00:00,202310,0,
MNBU4294838,SANTA TERESA,12/01/2023 00:00,202302,1,1
MNBU4294972,SANTA CRUZ,05/03/2023 00:00,202310,1,1
MNBU4295027,SANTA RITA,25/02/2023 00:00,202308,1,1
MNBU4295032,APL CHARLESTON,24/12/2022 00:00,202251,1,1
MNBU4295217,CMA CGM JAMAICA,24/12/2022 00:00,202251,0,
MNBU4295393,SANTA CRUZ,28/12/2022 00:00,202252,1,1
MNBU4295412,MOL PRESENCE,21/12/2022 00:00,202251,0,
MNBU4295834,SANTA CRUZ,05/03/2023 00:00,202310,0,
MNBU4295963,SANTA TERESA,12/01/2023 00:00,202302,0,
MNBU4296173,SANTA RITA,25/02/2023 00:00,202308,1,1
MNBU4296297,MOL PRESENCE,21/12/2022 00:00,202251,0,
MNBU4296487,SANTA ISABEL,05/02/2023 00:00,202306,1,1
MNBU4296825,SANTA CRUZ,28/12/2022 00:00,202252,1,1
MNBU4297009,SANTA RITA,14/12/2022 00:00,202250,0,
MNBU4297267,KALAHARI EXPRESS,08/12/2022 00:00,202249,1,1
MNBU4297499,SANTA CRUZ,05/03/2023 00:00,202310,0,
MNBU4297518,KALAHARI EXPRESS,08/12/2022 00:00,202249,0,
MNBU4297734,SANTA TERESA,12/01/2023 00:00,202302,1,1
MNBU4298242,MEHUIN,19/01/2023 00:00,202303,0,
MNBU4298746,MEHUIN,19/01/2023 00:00,202303,1,1
MNBU4298978,MSC SHIRLEY,04/02/2023 00:00,202305,1,1
MNBU4299423,MAERSK PANGANI,04/02/2023 00:00,202305,1,1
MNBU4299758,SANTA RITA,25/02/2023 00:00,202308,1,1
MNBU4300118,MAERSK VALLVIK,13/01/2023 00:00,202302,1,1
MNBU4300170,SANTA RITA,14/12/2022 00:00,202250,1,1
MNBU4300416,MOL PRESENCE,21/12/2022 00:00,202251,1,1
MNBU4301080,MSC SHIRLEY,04/02/2023 00:00,202305,0,
MNBU4301900,SANTA ISABEL,05/02/2023 00:00,202306,1,1
MNBU4302147,SANTA RITA,25/02/2023 00:00,202308,1,1
MNBU4303919,SANTA RITA,14/12/2022 00:00,202250,1,1
MNBU4304026,SANTA CRUZ,05/03/2023 00:00,202310,0,
MNBU4304469,KALAHARI EXPRESS,04/02/2023 00:00,202305,1,1
MNBU4305470,MAERSK VILNIUS,13/12/2022 00:00,202250,0,
MNBU4305790,MAERSK PANGANI,09/02/2023 00:00,202306,1,1
MNBU4305850,MEHUIN,19/01/2023 00:00,202303,1,1
MNBU4306374,MOL PRESENCE,21/12/2022 00:00,202251,1,1
MNBU4307555,KALAHARI EXPRESS,08/12/2022 00:00,202249,0,
MNBU4307853,SANTA CLARA,29/01/2023 00:00,202305,1,1
MNBU4308361,SANTA TERESA,12/01/2023 00:00,202302,1,1
MNBU4308612,SANTA CRUZ,28/12/2022 00:00,202252,1,1
MNBU4310414,SANTA ISABEL,05/02/2023 00:00,202306,1,1
MNBU4310733,SANTA TERESA,12/01/2023 00:00,202302,1,1
MNBU4311920,MEHUIN,19/01/2023 00:00,202303,1,1
MNBU4312295,CMA CGM DON PASCUALE,10/03/2023 00:00,202310,0,
MNBU4312314,SANTA CRUZ,05/03/2023 00:00,202310,0,
MNBU4314739,KALAHARI EXPRESS,12/02/2023 00:00,202307,1,1
MNBU4314913,ALS FLORA,05/03/2023 00:00,202310,0,
MNBU4315360,SANTA CLARA,29/01/2023 00:00,202305,0,
MNBU4317229,MEHUIN,19/01/2023 00:00,202303,1,1
MNBU4317471,SANTA RITA,14/12/2022 00:00,202250,1,1
MNBU4318797,KALAHARI EXPRESS,12/02/2023 00:00,202307,1,1
MNBU4320290,SANTA RITA,14/12/2022 00:00,202250,1,1
MNBU4320876,MEHUIN,19/01/2023 00:00,202303,1,1
MNBU4321379,SANTA CRUZ,05/03/2023 00:00,202310,0,
MNBU4321609,SANTA CRUZ,05/03/2023 00:00,202310,1,1
MNBU4321790,MEHUIN,19/01/2023 00:00,202303,0,
MNBU4322420,KALAHARI EXPRESS,08/12/2022 00:00,202249,1,1
MNBU4322436,MOL PROFICIENCY,01/12/2022 00:00,202248,0,
MNBU4322550,MAERSK VILNIUS,13/12/2022 00:00,202250,1,1
MNBU4323469,SANTA RITA,14/12/2022 00:00,202250,0,
MNBU4324362,SANTA CRUZ,28/12/2022 00:00,202252,1,1
MNBU4324676,MEHUIN,19/01/2023 00:00,202303,1,1
MNBU4324932,MEHUIN,19/01/2023 00:00,202303,1,1
MNBU4325137,KALAHARI EXPRESS,08/12/2022 00:00,202249,0,
MNBU4325414,MAERSK VALLVIK,13/01/2023 00:00,202302,1,1
MNBU4325707,SANTA TERESA,12/01/2023 00:00,202302,1,1
MNBU4325923,KALAHARI EXPRESS,08/12/2022 00:00,202249,0,
MNBU4326827,MOL PRESENCE,21/12/2022 00:00,202251,1,1
MNBU4326880,SANTA ISABEL,05/02/2023 00:00,202306,1,1
MNBU4328028,SANTA CRUZ,28/12/2022 00:00,202252,1,1
MNBU4328178,SANTA ISABEL,05/02/2023 00:00,202306,0,
MNBU4329805,SANTA ISABEL,05/02/2023 00:00,202306,1,1
MNBU4329826,MAERSK VISBY,16/01/2023 00:00,202303,1,1
MNBU4329868,SANTA CRUZ,05/03/2023 00:00,202310,0,
MNBU4329955,SANTA RITA,14/12/2022 00:00,202250,1,1
MNBU4330112,SANTA ISABEL,05/02/2023 00:00,202306,0,
MNBU4330323,SANTA CRUZ,28/12/2022 00:00,202252,0,
MNBU4330473,SANTA CLARA,29/01/2023 00:00,202305,1,1
MNBU4330540,SANTA RITA,14/12/2022 00:00,202250,1,1
MNBU4331654,SANTA TERESA,12/01/2023 00:00,202302,0,
MNBU4331660,SANTA TERESA,12/01/2023 00:00,202302,0,
MNBU4331947,SANTA ISABEL,05/02/2023 00:00,202306,1,1
MNBU4332075,SANTA CRUZ,05/03/2023 00:00,202310,0,
MNBU4332429,MAERSK VILNIUS,23/02/2023 00:00,202308,1,1
MNBU4334720,SANTA CRUZ,05/03/2023 00:00,202310,1,1
MNBU4335032,SANTA ISABEL,21/11/2022 00:00,202247,1,1
MNBU4335536,SANTA CLARA,29/01/2023 00:00,202305,1,1
MNBU4336208,SANTA ISABEL,05/02/2023 00:00,202306,1,1
MNBU4336487,SANTA RITA,25/02/2023 00:00,202308,1,1
MNBU4336810,SANTA CRUZ,05/03/2023 00:00,202310,0,
MNBU4337251,SANTA RITA,25/02/2023 00:00,202308,0,
MNBU4337694,CMA CGM JAMAICA,24/12/2022 00:00,202251,0,
MNBU4338181,SANTA ISABEL,05/02/2023 00:00,202306,1,1
MNBU4338514,SANTA CLARA,29/01/2023 00:00,202305,1,1
MNBU4338807,KALAHARI EXPRESS,08/12/2022 00:00,202249,1,1
MNBU4339167,SANTA CLARA,29/01/2023 00:00,202305,1,1
MNBU4340379,SANTA ISABEL,05/02/2023 00:00,202306,1,1
MNBU4340580,KALAHARI EXPRESS,08/12/2022 00:00,202249,1,1
MNBU4341138,SANTA RITA,25/02/2023 00:00,202308,1,1
MNBU4341328,MAERSK VALLVIK,13/01/2023 00:00,202302,1,1
MNBU4341647,SANTA CRUZ,28/12/2022 00:00,202252,0,
MNBU4341821,SANTA CRUZ,28/12/2022 00:00,202252,0,
MNBU4342176,MSC KOREA,08/12/2022 00:00,202249,0,
MNBU4343531,MOL PRESENCE,21/12/2022 00:00,202251,1,1
MNBU4345128,SANTA CRUZ,28/12/2022 00:00,202252,0,
MNBU4345278,SANTA ISABEL,05/02/2023 00:00,202306,1,1
MNBU4346335,MOL PRESENCE,21/12/2022 00:00,202251,1,1
MNBU4347157,MEHUIN,19/01/2023 00:00,202303,0,
MNBU4347373,KALAHARI EXPRESS,12/02/2023 00:00,202307,0,
MNBU4347990,MSC SHIRLEY,04/02/2023 00:00,202305,0,
MNBU4348873,SANTA TERESA,12/01/2023 00:00,202302,0,
MNBU4350607,SANTA CLARA,29/01/2023 00:00,202305,1,1
MNBU4350660,MEHUIN,19/01/2023 00:00,202303,1,1
MNBU4352322,SANTA RITA,14/12/2022 00:00,202250,1,1
MNBU4354449,SANTA CLARA,29/01/2023 00:00,202305,1,1
MNBU4355018,CMA CGM JAMAICA,02/03/2023 00:00,202309,1,1
MNBU4355316,MAERSK VILNIUS,11/12/2022 00:00,202250,1,1
MNBU4364386,SANTA CRUZ,05/03/2023 00:00,202310,0,
MNBU4364806,SANTA RITA,25/02/2023 00:00,202308,1,1
MNBU4365166,SANTA RITA,25/02/2023 00:00,202308,1,1
MNBU4370619,KALAHARI EXPRESS,12/02/2023 00:00,202307,1,1
MNBU4372099,SANTA RITA,25/02/2023 00:00,202308,1,1
MNBU4372503,KALAHARI EXPRESS,12/02/2023 00:00,202307,0,
MNBU4378311,MSC KOREA,19/02/2023 00:00,202308,1,1
MNBU4384654,SANTA RITA,25/02/2023 00:00,202308,1,1
MNBU9000052,KALAHARI EXPRESS,12/02/2023 00:00,202307,1,1
MNBU9001594,MEHUIN,19/01/2023 00:00,202303,1,1
MNBU9002060,MSC ACAPULCO,24/02/2023 00:00,202308,0,
MNBU9003318,MOL PROFICIENCY,01/12/2022 00:00,202248,1,1
MNBU9004079,ALS FLORA,05/03/2023 00:00,202310,0,
MNBU9004211,SANTA CRUZ,05/03/2023 00:00,202310,1,1
MNBU9004309,KALAHARI EXPRESS,12/02/2023 00:00,202307,1,1
MNBU9004382,SANTA CRUZ,05/03/2023 00:00,202310,1,1
MNBU9004607,SANTA ISABEL,05/02/2023 00:00,202306,1,1
MNBU9004778,MAERSK SHEERNESS,04/01/2023 00:00,202301,1,1
MNBU9005840,MOL PRESENCE,21/12/2022 00:00,202251,1,1
MNBU9006620,SANTA ISABEL,05/02/2023 00:00,202306,1,1
MNBU9007397,MEHUIN,19/01/2023 00:00,202303,1,1
MNBU9007458,SANTA CRUZ,05/03/2023 00:00,202310,0,
MNBU9008789,SANTA TERESA,12/01/2023 00:00,202302,0,
MNBU9009229,SANTA RITA,14/12/2022 00:00,202250,1,1
MNBU9009487,KALAHARI EXPRESS,12/02/2023 00:00,202307,1,1
MNBU9010071,SANTA ISABEL,05/02/2023 00:00,202306,1,1
MNBU9010699,KALAHARI EXPRESS,12/02/2023 00:00,202307,1,1
MNBU9011015,SANTA CLARA,29/01/2023 00:00,202305,1,1
MNBU9011680,MEHUIN,19/01/2023 00:00,202303,1,1
MNBU9011838,KALAHARI EXPRESS,04/02/2023 00:00,202305,1,1
MNBU9011925,MAERSK SHEERNESS,07/01/2023 00:00,202301,1,1
MNBU9011967,MEHUIN,19/01/2023 00:00,202303,1,1
MNBU9012095,SANTA ISABEL,05/02/2023 00:00,202306,1,1
MNBU9012412,SANTA RITA,25/02/2023 00:00,202308,0,
MNBU9012773,MEHUIN,19/01/2023 00:00,202303,1,1
MNBU9012840,MAERSK VILNIUS,13/12/2022 00:00,202250,1,1
MNBU9012876,MAERSK VALLVIK,13/01/2023 00:00,202302,0,
MNBU9013147,MEHUIN,19/01/2023 00:00,202303,1,1
MNBU9013337,SANTA CRUZ,24/02/2023 00:00,202308,1,1
MNBU9013960,KALAHARI EXPRESS,12/02/2023 00:00,202307,1,1
MNBU9014586,SANTA ISABEL,05/02/2023 00:00,202306,1,1
MNBU9015330,SANTA TERESA,12/01/2023 00:00,202302,0,
MNBU9015788,MEHUIN,19/01/2023 00:00,202303,1,1
MNBU9015793,SANTA ISABEL,05/02/2023 00:00,202306,1,1
MNBU9015875,SANTA RITA,14/12/2022 00:00,202250,0,
MNBU9016254,SANTA CRUZ,05/03/2023 00:00,202310,0,
MNBU9017184,KALAHARI EXPRESS,08/12/2022 00:00,202249,1,1
MNBU9017841,SANTA ISABEL,05/02/2023 00:00,202306,1,1
MNBU9018093,SANTA RITA,25/02/2023 00:00,202308,1,1
MNBU9018920,MOL PRESENCE,21/12/2022 00:00,202251,0,
MNBU9019150,SANTA RITA,14/12/2022 00:00,202250,1,1
MNBU9019206,MEHUIN,19/01/2023 00:00,202303,1,1
MNBU9021158,MSC KOREA,08/12/2022 00:00,202249,1,1
MNBU9021374,SANTA RITA,14/12/2022 00:00,202250,0,
MNBU9027536,SANTA TERESA,12/01/2023 00:00,202302,1,1
MNBU9028337,MAERSK CHENNAI,12/02/2023 00:00,202307,1,1
MNBU9029170,MEHUIN,19/01/2023 00:00,202303,0,
MNBU9029436,MEHUIN,19/01/2023 00:00,202303,1,1
MNBU9029694,MOL PROFICIENCY,01/12/2022 00:00,202248,0,
MNBU9030118,MEHUIN,19/01/2023 00:00,202303,1,1
MNBU9033312,MEHUIN,19/01/2023 00:00,202303,1,1
MNBU9033360,SANTA RITA,14/12/2022 00:00,202250,0,
MNBU9033631,KALAHARI EXPRESS,02/02/2023 00:00,202305,1,1
MNBU9033652,LEONIDIO,22/01/2023 00:00,202304,1,1
MNBU9033694,SANTA RITA,25/02/2023 00:00,202308,1,1
MNBU9033797,SANTA TERESA,12/01/2023 00:00,202302,0,
MNBU9034582,SANTA CRUZ,05/03/2023 00:00,202310,0,
MNBU9034638,SANTA CLARA,29/01/2023 00:00,202305,1,1
MNBU9035254,SANTA RITA,14/12/2022 00:00,202250,0,
MNBU9035594,KALAHARI EXPRESS,04/02/2023 00:00,202305,1,1
MNBU9036029,SANTA RITA,14/12/2022 00:00,202250,0,
MNBU9036034,SANTA ISABEL,05/02/2023 00:00,202306,1,1
MNBU9036707,MAERSK DANUBE,09/12/2022 00:00,202249,1,1
MNBU9037365,MAERSK DANUBE,22/02/2023 00:00,202308,1,1
MNBU9038187,SANTA ISABEL,05/02/2023 00:00,202306,1,1
MNBU9038968,KALAHARI EXPRESS,12/02/2023 00:00,202307,1,1
MNBU9039835,SANTA CRUZ,05/03/2023 00:00,202310,0,
MNBU9040780,KALAHARI EXPRESS,08/12/2022 00:00,202249,1,1
MNBU9041236,SANTA ISABEL,05/02/2023 00:00,202306,1,1
MNBU9042206,MAERSK DANUBE,22/02/2023 00:00,202308,0,
MNBU9042280,MOL PRESENCE,21/12/2022 00:00,202251,1,0
MNBU9042572,MEHUIN,19/01/2023 00:00,202303,0,
MNBU9042660,KALAHARI EXPRESS,12/02/2023 00:00,202307,1,1
MNBU9043136,MEHUIN,19/01/2023 00:00,202303,1,1
MNBU9043162,SANTA TERESA,12/01/2023 00:00,202302,1,1
MNBU9043558,KALAHARI EXPRESS,12/02/2023 00:00,202307,1,1
MNBU9044153,MOL PROFICIENCY,01/12/2022 00:00,202248,1,1
MNBU9044317,SANTA RITA,14/12/2022 00:00,202250,0,
MNBU9044575,KALAHARI EXPRESS,08/12/2022 00:00,202249,0,
MNBU9044718,SANTA TERESA,12/01/2023 00:00,202302,0,
